date,total_energy_mwh,total_co2_g,gco2_per_kwh,year
2021-12-22,640926.5,199770083333.3333,311.6895359036228,2021
2021-12-23,641091.8333333333,190405666666.66666,297.0021715557652,2021
2021-12-24,590668.25,159977583333.3333,270.84168369187495,2021
2021-12-25,578798.0,152553250000.0,263.5690690016206,2021
2021-12-26,583508.75,141414750000.0,242.35240688335864,2021
2021-12-27,635312.75,170660666666.66666,268.62465245135826,2021
2021-12-28,645665.4166666666,170168250000.0,263.5548468408238,2021
2021-12-29,649960.3333333333,187141000000.0,287.9268016868722,2021
2021-12-30,630961.8333333333,187889333333.3333,297.7824068069622,2021
2021-12-31,593043.4999999999,149295916666.6667,251.74530479917024,2021
2022-01-01,565568.75,146102333333.3333,258.3281578646863,2022
2022-01-02,570865.5,157778500000.0,276.3847175910963,2022
2022-01-03,623751.5833333333,173136666666.66666,277.5731097008572,2022
2022-01-04,622348.5833333333,158756416666.66666,255.09243680825713,2022
2022-01-05,613472.5,166251583333.3333,271.00087344311817,2022
2022-01-06,608229.5833333334,174048583333.3333,286.1560636026281,2022
2022-01-07,628966.1666666666,163311000000.0,259.6498963775741,2022
2022-01-08,572348.3333333333,145101000000.0,253.51869054101672,2022
2022-01-09,544019.6666666666,143289333333.3333,263.3899877394138,2022
2022-01-10,593123.1666666666,175248000000.0,295.4664559553258,2022
2022-01-11,598210.0833333333,167531833333.3333,280.055181283164,2022
2022-01-12,597995.25,179852916666.66666,300.7597747083554,2022
2022-01-13,604668.3333333333,187510416666.66666,310.10457523545966,2022
2022-01-14,604387.3333333333,158911583333.3333,262.93003603649316,2022
2022-01-15,567657.1666666666,176030416666.66666,310.0998754236345,2022
2022-01-16,535669.4166666666,151309500000.0,282.46805826914704,2022
2022-01-17,589887.5833333333,174003416666.66666,294.97724919620987,2022
2022-01-18,597451.9166666666,150473916666.66666,251.85945926192386,2022
2022-01-19,590397.9166666666,160563666666.66666,271.9583896454016,2022
2022-01-20,581438.5833333334,164642916666.66666,283.1647595912609,2022
2022-01-21,593469.0833333333,148868416666.66666,250.84443460899186,2022
2022-01-22,538933.0,137449083333.3333,255.03927822815325,2022
2022-01-23,520661.75,137625583333.3333,264.32820028230094,2022
2022-01-24,583475.5,154354833333.3333,264.5438126079558,2022
2022-01-25,595777.2499999999,156525666666.66666,262.72514881470664,2022
2022-01-26,599120.5,165673250000.0,276.52742645260844,2022
2022-01-27,598885.75,161865166666.66666,270.27720507069444,2022
2022-01-28,593329.5833333333,164209500000.0,276.7593334508435,2022
2022-01-29,571006.5833333333,167524000000.0,293.38365771906604,2022
2022-01-30,528455.5833333333,133813083333.33333,253.2153837589946,2022
2022-01-31,617603.8333333333,177906250000.0,288.05885002332946,2022
2022-02-01,596653.0,154306666666.66666,258.6204488482697,2022
2022-02-02,602251.0833333333,147403416666.66666,244.75409135143386,2022
2022-02-03,595552.0833333333,163709166666.66666,274.88639742535815,2022
2022-02-04,583507.8333333334,153675250000.0,263.3645021046561,2022
2022-02-05,554571.4166666666,140788833333.3333,253.86961733362563,2022
2022-02-06,522042.3333333333,128926916666.66666,246.9664018307583,2022
2022-02-07,578910.5,154046083333.3333,266.09654399658206,2022
2022-02-08,585103.0,152983333333.3333,261.46393597936316,2022
2022-02-09,589408.8333333333,156887750000.0,266.17814516409527,2022
2022-02-10,592761.9166666666,151281916666.66666,255.21531058773877,2022
2022-02-11,585944.9999999999,150475833333.3333,256.80880173622666,2022
2022-02-12,536689.5833333333,133760166666.66666,249.2319039171464,2022
2022-02-13,516471.24999999994,127464250000.0,246.79834550325893,2022
2022-02-14,568828.1666666666,135773833333.33333,238.69041881130477,2022
2022-02-15,595503.5,129393499999.99998,217.284197322098,2022
2022-02-16,581029.75,128540166666.66666,221.22820159667668,2022
2022-02-17,568732.3333333333,146182166666.66666,257.03157372800445,2022
2022-02-18,569960.0833333334,149020833333.3333,261.45836821028837,2022
2022-02-19,524229.75,140103166666.66666,267.25527627279195,2022
2022-02-20,512371.33333333326,126248083333.33331,246.3995838955341,2022
2022-02-21,575561.3333333333,123782666666.66666,215.06425032026706,2022
2022-02-22,619780.75,146885500000.0,236.9959054068717,2022
2022-02-23,613226.9166666666,152356083333.3333,248.44976499319242,2022
2022-02-24,611282.8333333334,168664250000.0,275.91851235257434,2022
2022-02-25,593653.8333333334,157644666666.66666,265.54981677032316,2022
2022-02-26,542701.9166666666,151692250000.0,279.5130168909483,2022
2022-02-27,499722.1666666666,127427166666.66666,254.99602612518356,2022
2022-02-28,565916.3333333333,139569166666.66666,246.6250900457017,2022
2022-03-01,562406.4166666666,142656000000.0,253.652866988093,2022
2022-03-02,559550.4166666666,149506333333.3333,267.19010276851725,2022
2022-03-03,578527.6666666666,152081500000.0,262.87679701863874,2022
2022-03-04,590778.4166666666,142843166666.66666,241.7880590029454,2022
2022-03-05,548099.6666666666,115253916666.66666,210.27912198450525,2022
2022-03-06,520022.0833333333,109973500000.0,211.47851894110266,2022
2022-03-07,560782.4166666666,132201083333.33333,235.74398805002951,2022
2022-03-08,557286.0833333333,132697666666.66666,238.1140865261753,2022
2022-03-09,563223.5,123063416666.66666,218.49836994846035,2022
2022-03-10,565784.6666666666,125195000000.0,221.27676371575996,2022
2022-03-11,555695.5833333333,131646833333.33333,236.9045881985446,2022
2022-03-12,510294.8333333333,120610583333.33333,236.35470213461565,2022
2022-03-13,477118.0833333333,100793916666.66666,211.25570416967008,2022
2022-03-14,558692.1666666666,125632416666.66666,224.8687634484464,2022
2022-03-15,573911.25,129150166666.66666,225.0350845477705,2022
2022-03-16,573038.8333333333,115100750000.0,200.8602965534913,2022
2022-03-17,580801.6666666666,135304000000.0,232.96076400148073,2022
2022-03-18,557472.2499999999,128460750000.0,230.4343400052649,2022
2022-03-19,531476.25,134026666666.66666,252.17809199689856,2022
2022-03-20,504032.1666666666,95097166666.66666,188.67281287933673,2022
2022-03-21,559772.3333333333,119451500000.0,213.39300441786753,2022
2022-03-22,576189.3333333333,138256666666.6667,239.95006271086825,2022
2022-03-23,587313.5833333333,143516416666.66666,244.3607993061061,2022
2022-03-24,590702.3333333333,136851499999.99998,231.6759089603506,2022
2022-03-25,575095.75,136598499999.99998,237.5230559432929,2022
2022-03-26,533876.25,118857666666.66666,222.63149309726114,2022
2022-03-27,519614.0,110793166666.66666,213.2220584254209,2022
2022-03-28,571416.0833333333,159469333333.3333,279.0774323380526,2022
2022-03-29,555457.8333333333,110339583333.33333,198.6461918651491,2022
2022-03-30,547447.5,114683666666.66666,209.48797221042503,2022
2022-03-31,552000.5833333333,117023250000.0,211.998417272204,2022
2022-04-01,555134.8333333333,129293083333.33333,232.90392814478406,2022
2022-04-02,521492.6666666666,115900583333.33333,222.24777210034273,2022
2022-04-03,515558.0833333333,98127166666.66666,190.33193317856038,2022
2022-04-04,552044.9166666666,107935833333.33333,195.52002033650945,2022
2022-04-05,588540.4166666666,126573250000.0,215.06297004524612,2022
2022-04-06,617011.0833333333,156281750000.0,253.2883998707209,2022
2022-04-07,646989.2499999999,173970250000.0,268.8920256403024,2022
2022-04-08,662014.75,176617250000.0,266.78748471994015,2022
2022-04-09,568939.75,118546666666.66667,208.36418384664927,2022
2022-04-10,519209.4166666666,104395833333.33333,201.06691054171623,2022
2022-04-11,571885.5833333333,118864833333.33331,207.84722818244384,2022
2022-04-12,559736.0833333333,122970166666.66666,219.6931202547391,2022
2022-04-13,565022.3333333333,134522000000.0,238.08262446263188,2022
2022-04-14,575562.0833333333,124420999999.99998,216.17303085606895,2022
2022-04-15,555935.8333333333,110633083333.33331,199.00333221909602,2022
2022-04-16,524834.75,101810500000.0,193.9858212513558,2022
2022-04-17,485837.4166666666,94480333333.33333,194.46903447981313,2022
2022-04-18,571895.0,120090833333.33331,209.98755599075585,2022
2022-04-19,581279.0833333333,117415333333.33331,201.9947675736368,2022
2022-04-20,590403.5,115689083333.33333,195.94918277641193,2022
2022-04-21,582608.9166666666,125829583333.33333,215.9760685662924,2022
2022-04-22,568564.6666666666,109552749999.99998,192.6830076203586,2022
2022-04-23,512399.99999999994,99931916666.66666,195.02715977101224,2022
2022-04-24,510292.9166666666,111225583333.33333,217.96419213474616,2022
2022-04-25,582419.8333333333,137378083333.33331,235.87466544036533,2022
2022-04-26,582502.0833333333,135527916666.66666,232.66511922346487,2022
2022-04-27,590155.8333333333,102968499999.99998,174.47679779493268,2022
2022-04-28,576282.9166666666,102868583333.33333,178.50361403795446,2022
2022-04-29,566144.5,113777833333.33333,200.96959933962677,2022
2022-04-30,545391.3333333333,95234916666.66666,174.61758345994986,2022
2022-05-01,520771.24999999994,84180583333.33333,161.64598820179367,2022
2022-05-02,575595.6666666666,101456833333.33331,176.26406731113912,2022
2022-05-03,577989.1666666666,110393333333.33331,190.99550597113264,2022
2022-05-04,603756.1666666666,124417750000.0,206.0728434243736,2022
2022-05-05,607823.4166666666,117772749999.99998,193.7614556640011,2022
2022-05-06,612540.3333333333,104970916666.66666,171.36980367551308,2022
2022-05-07,555990.0833333333,87968500000.0,158.2195485800781,2022
2022-05-08,534370.5833333333,81128583333.33333,151.82082596550117,2022
2022-05-09,560520.9166666666,95721333333.33331,170.7720987515928,2022
2022-05-10,570041.1666666666,98920833333.33333,173.53278871379757,2022
2022-05-11,553785.75,100946750000.0,182.284845718764,2022
2022-05-12,569970.8333333334,108498250000.0,190.3575475353271,2022
2022-05-13,586165.2499999999,110979416666.66666,189.33127930505378,2022
2022-05-14,585789.9999999999,120753083333.33333,206.13715381507598,2022
2022-05-15,564265.5,107658833333.33334,190.79464070252982,2022
2022-05-16,617124.0833333333,96109666666.66666,155.7379938043254,2022
2022-05-17,618072.1666666666,101172333333.33333,163.69016239473655,2022
2022-05-18,622258.5833333333,121539749999.99998,195.3203270398172,2022
2022-05-19,645214.5,127839916666.66666,198.13552960552911,2022
2022-05-20,615287.6666666666,109938166666.66666,178.67767001126302,2022
2022-05-21,564690.3333333333,105250583333.33333,186.3863734164625,2022
2022-05-22,556590.5833333333,102293916666.66666,183.78664628863197,2022
2022-05-23,627597.25,121465083333.33331,193.53985909487864,2022
2022-05-24,663939.0833333333,151964916666.6667,228.88382455769982,2022
2022-05-25,697965.0,167589500000.0,240.11161018102626,2022
2022-05-26,657466.8333333333,139946500000.0,212.85712511226805,2022
2022-05-27,625872.9166666666,120339583333.33331,192.27478954393695,2022
2022-05-28,585982.9166666666,98771500000.0,168.55696162928527,2022
2022-05-29,543081.3333333333,107336166666.66666,197.64289449585206,2022
2022-05-30,566588.6666666666,110720000000.0,195.41513361250904,2022
2022-05-31,612328.4166666666,124058333333.33333,202.60097352441997,2022
2022-06-01,667588.0833333334,146168416666.66666,218.95000871919896,2022
2022-06-02,658249.5833333333,131971333333.33331,200.488289966002,2022
2022-06-03,649625.0,118669416666.66666,182.67372201911357,2022
2022-06-04,600533.5,112061333333.33333,186.60296775006444,2022
2022-06-05,604717.9166666666,111394333333.33333,184.2087529791783,2022
2022-06-06,659348.1666666666,125861583333.33333,190.88789458477805,2022
2022-06-07,679174.4166666666,132428999999.99998,194.98525967740488,2022
2022-06-08,701733.0833333333,141803833333.3333,202.07659678769124,2022
2022-06-09,721811.5,165662750000.0,229.50971271585448,2022
2022-06-10,772260.2499999999,189537416666.66666,245.4320504864347,2022
2022-06-11,723307.4166666666,149906666666.66666,207.25166535344758,2022
2022-06-12,661150.6666666666,121104916666.66666,183.17294797151632,2022
2022-06-13,668392.5,133472916666.66666,199.69242124450327,2022
2022-06-14,691222.8333333333,156147666666.66666,225.9006200846471,2022
2022-06-15,711560.8333333333,165570916666.66666,232.68694524829806,2022
2022-06-16,702199.25,158265833333.3333,225.38593331356208,2022
2022-06-17,653328.4166666666,139511000000.0,213.53885188676804,2022
2022-06-18,578944.75,117831916666.66666,203.5287765657546,2022
2022-06-19,562232.0833333333,117695666666.66666,209.33644691508624,2022
2022-06-20,688019.5,163932916666.66666,238.26783494750754,2022
2022-06-21,756834.0,201748916666.66666,266.5695736009041,2022
2022-06-22,759631.6666666666,226299999999.99997,297.90753852195905,2022
2022-06-23,786757.75,214703083333.3333,272.8960513364289,2022
2022-06-24,775536.5,196416916666.66666,253.26585746340328,2022
2022-06-25,720766.7499999999,169195916666.66666,234.74434228086506,2022
2022-06-26,701731.75,167260250000.0,238.35354464152434,2022
2022-06-27,782519.6666666666,202179416666.66666,258.3697576929909,2022
2022-06-28,795278.8333333333,200269500000.0,251.822997929657,2022
2022-06-29,771044.4166666665,181307916666.66666,235.1458784313442,2022
2022-06-30,753224.2499999999,161184333333.3333,213.9924907268099,2022
2022-07-01,722713.8333333333,150491083333.3333,208.2305283119206,2022
2022-07-02,649115.0,121072583333.33331,186.51946624763457,2022
2022-07-03,593319.3333333333,106141583333.33334,178.89453009565398,2022
2022-07-04,601195.25,107746000000.0,179.21964619647278,2022
2022-07-05,697582.6666666666,142450583333.3333,204.2060248056622,2022
2022-07-06,703764.9999999999,150298333333.3333,213.56323962307494,2022
2022-07-07,705413.75,158844416666.66666,225.17907634585612,2022
2022-07-08,727617.75,167384750000.0,230.0448965133135,2022
2022-07-09,688885.9166666666,147402583333.33334,213.97241512292013,2022
2022-07-10,689047.9166666666,158933083333.3333,230.65606830681222,2022
2022-07-11,770711.75,192731249999.99997,250.0691730728122,2022
2022-07-12,756145.9166666666,176007250000.0,232.76889568602886,2022
2022-07-13,735952.4166666666,175687916666.6667,238.72184218431698,2022
2022-07-14,754003.5833333333,192667249999.99997,255.52564239581972,2022
2022-07-15,767615.75,195991916666.66666,255.3255540505346,2022
2022-07-16,761178.8333333334,191574499999.99997,251.68132850077058,2022
2022-07-17,745895.5833333333,190867583333.3333,255.8904860119496,2022
2022-07-18,813647.25,222867000000.0,273.9110837036566,2022
2022-07-19,810800.25,206578249999.99997,254.78316021732846,2022
2022-07-20,802376.1666666666,197201416666.66666,245.7717774518477,2022
2022-07-21,782631.0833333333,181379666666.66666,231.75627767574187,2022
2022-07-22,765227.5833333333,170148916666.66666,222.3507363985725,2022
2022-07-23,710210.2499999999,159474000000.0,224.5447738891406,2022
2022-07-24,697825.4166666666,164587416666.66666,235.85758376766873,2022
2022-07-25,746258.0833333333,187950000000.0,251.85656838781313,2022
2022-07-26,760458.9166666666,190054999999.99997,249.92145641880498,2022
2022-07-27,756069.6666666666,182908916666.66666,241.92071806434063,2022
2022-07-28,757916.6666666665,188448916666.66663,248.64068169323804,2022
2022-07-29,771340.0,200165250000.0,259.50326704177144,2022
2022-07-30,730251.9166666666,196640916666.6667,269.27819315320755,2022
2022-07-31,723440.1666666665,197054000000.0,272.3846547088322,2022
2022-08-01,795200.3333333333,230576666666.66663,289.96047536868065,2022
2022-08-02,822251.5,216207249999.99997,262.94540052526503,2022
2022-08-03,829710.8333333333,216034249999.99997,260.372941175289,2022
2022-08-04,814202.6666666666,238596999999.99997,293.0437466838723,2022
2022-08-05,788424.8333333333,214645916666.66663,272.24651937861756,2022
2022-08-06,730054.75,174397333333.3333,238.88254043047226,2022
2022-08-07,711172.6666666666,176098333333.3333,247.61684691668876,2022
2022-08-08,788709.1666666666,212223500000.0,269.077004514761,2022
2022-08-09,805516.1666666666,222602666666.66666,276.3478572848838,2022
2022-08-10,807500.6666666666,217563583333.3333,269.42836373303305,2022
2022-08-11,802571.1666666666,213953000000.0,266.5844586575604,2022
2022-08-12,785734.8333333334,204028333333.3333,259.665633592673,2022
2022-08-13,750700.3333333334,194661166666.66666,259.306087959643,2022
2022-08-14,736566.75,185024666666.6667,251.19877684767428,2022
2022-08-15,815125.4166666666,222543416666.66666,273.01739354015564,2022
2022-08-16,851276.4999999999,252885666666.66663,297.0664251470194,2022
2022-08-17,856042.1666666666,245048916666.66666,286.25799780501467,2022
2022-08-18,813921.8333333333,209104583333.3333,256.90990801532746,2022
2022-08-19,794458.9166666666,199923833333.3333,251.6477934090781,2022
2022-08-20,758652.75,189012500000.0,249.1423118152541,2022
2022-08-21,713593.8333333333,164298000000.0,230.24021835016794,2022
2022-08-22,775619.6666666666,186485083333.3333,240.43367045446243,2022
2022-08-23,799653.5833333333,212702166666.66666,265.9928887957004,2022
2022-08-24,812390.2499999999,224481499999.99997,276.32224783593847,2022
2022-08-25,807681.3333333334,212080000000.0,262.57880583266336,2022
2022-08-26,796665.25,203649000000.0,255.62681439914695,2022
2022-08-27,734425.75,173931583333.3333,236.82664085965575,2022
2022-08-28,691094.6666666666,165293916666.66666,239.17695308505733,2022
2022-08-29,756212.7499999999,196450333333.3333,259.7818316781003,2022
2022-08-30,812401.8333333334,221949499999.99997,273.20162374489956,2022
2022-08-31,846686.25,240992750000.0,284.6305228176317,2022
2022-09-01,887241.7499999999,271185999999.99997,305.6506301692859,2022
2022-09-02,902015.0833333333,258949249999.99997,287.07862516341885,2022
2022-09-03,866012.0,253366999999.99997,292.5675394798224,2022
2022-09-04,865119.5833333333,259947083333.3333,300.4753196451165,2022
2022-09-05,919540.9166666666,282626416666.6666,307.35599856848853,2022
2022-09-06,985969.0833333333,323470416666.6666,328.0735898666194,2022
2022-09-07,984641.0833333334,313786750000.0,318.68135030251716,2022
2022-09-08,961503.9166666666,320857416666.6666,333.7037021950075,2022
2022-09-09,914211.75,294714166666.6666,322.3696989966128,2022
2022-09-10,766058.6666666666,231992000000.0,302.83842490740483,2022
2022-09-11,753749.3333333334,218863833333.3333,290.3668682072908,2022
2022-09-12,798398.1666666666,231163666666.66666,289.53431548043386,2022
2022-09-13,756536.6666666666,192996083333.3333,255.10473164993104,2022
2022-09-14,708151.4166666666,166816416666.66666,235.56602831056495,2022
2022-09-15,680630.0833333333,154788833333.3333,227.4199115256072,2022
2022-09-16,676765.9166666666,151870000000.0,224.40550899492453,2022
2022-09-17,622158.9166666666,124627166666.66666,200.31404087942698,2022
2022-09-18,593003.4166666666,127867083333.33333,215.6262168809876,2022
2022-09-19,632748.1666666666,153021500000.0,241.83633878565172,2022
2022-09-20,656758.9166666666,168447500000.0,256.4830042277056,2022
2022-09-21,657450.1666666666,166076000000.0,252.60621780966417,2022
2022-09-22,659308.4999999999,166869416666.66666,253.09762678119074,2022
2022-09-23,692982.3333333333,183474833333.3333,264.7611988184403,2022
2022-09-24,685214.5833333333,181635416666.66666,265.07815374137664,2022
2022-09-25,679217.9166666666,175306333333.3333,258.100278322556,2022
2022-09-26,736975.5833333333,198026583333.3333,268.70168810432097,2022
2022-09-27,743763.8333333333,206587750000.0,277.75987583872393,2022
2022-09-28,743924.5833333333,202539666666.66666,272.258332637885,2022
2022-09-29,726422.9166666666,196952000000.0,271.1258076820493,2022
2022-09-30,694744.9166666666,176499250000.0,254.04899807951097,2022
2022-10-01,606682.1666666666,140663583333.3333,231.85712562838364,2022
2022-10-02,590595.0833333333,138065666666.66666,233.77381655028455,2022
2022-10-03,651164.9999999999,167683500000.0,257.5130727235033,2022
2022-10-04,675047.9166666665,186769999999.99997,276.67665566950495,2022
2022-10-05,684713.7499999999,188188500000.0,274.84258933021283,2022
2022-10-06,679406.4166666666,188851916666.66666,277.9660480588631,2022
2022-10-07,688197.4166666666,191140666666.66666,277.7410406340526,2022
2022-10-08,646588.4166666666,177169083333.3333,274.0059654125673,2022
2022-10-09,616053.5833333333,162290000000.0,263.43487707982115,2022
2022-10-10,664115.3333333333,185762333333.3333,279.7139653453768,2022
2022-10-11,662514.4166666666,180563500000.0,272.5427484408201,2022
2022-10-12,649107.1666666666,169750500000.0,261.51382809669593,2022
2022-10-13,644179.2499999999,168102750000.0,260.9564806690064,2022
2022-10-14,640081.75,170102916666.66666,265.7518616437145,2022
2022-10-15,585650.25,152491916666.66666,260.380520057264,2022
2022-10-16,570447.4166666666,152221833333.3333,266.8463891427913,2022
2022-10-17,613990.0833333334,179326999999.99997,292.0682350868587,2022
2022-10-18,655841.8333333334,202726333333.3333,309.1085731798647,2022
2022-10-19,687689.5833333333,208411166666.66666,303.05994407602753,2022
2022-10-20,674269.6666666666,202238833333.3333,299.93761150953947,2022
2022-10-21,660173.0,181255916666.6667,274.55820923707375,2022
2022-10-22,597807.4166666666,145160250000.0,242.821092467209,2022
2022-10-23,545946.9166666666,129502083333.33333,237.20636453818847,2022
2022-10-24,598088.4166666666,168366500000.0,281.50770907478704,2022
2022-10-25,607029.1666666666,163195500000.0,268.8429303918675,2022
2022-10-26,602747.75,151731166666.66666,251.7324480542095,2022
2022-10-27,610142.4999999999,160651833333.33334,263.3021520928855,2022
2022-10-28,603652.25,179326250000.0,297.0688007872082,2022
2022-10-29,547136.5,149526916666.66666,273.2899681645561,2022
2022-10-30,534023.0833333334,149893000000.0,280.6863685823818,2022
2022-10-31,595828.3333333333,182091416666.66666,305.6105365919155,2022
2022-11-01,615299.5,170974250000.0,277.87158936420394,2022
2022-11-02,608882.75,154494916666.66666,253.73508555902865,2022
2022-11-03,603638.8333333334,153022500000.0,253.50009235654983,2022
2022-11-04,613436.7499999999,174502750000.0,284.4673880395983,2022
2022-11-05,567522.8333333333,151662916666.66666,267.2366779956284,2022
2022-11-06,546388.4166666666,148157416666.66666,271.1576822410065,2022
2022-11-07,604111.4999999999,178706000000.0,295.81625246332845,2022
2022-11-08,632904.0,184809416666.66666,292.0022889200679,2022
2022-11-09,614840.8333333333,164753416666.66666,267.9610847793941,2022
2022-11-10,602937.0833333333,170341500000.0,282.5195276732164,2022
2022-11-11,591984.9999999999,172678416666.66666,291.69390553251634,2022
2022-11-12,552575.3333333333,146252916666.66666,264.6750729613941,2022
2022-11-13,564729.0833333334,144939083333.3333,256.652415487131,2022
2022-11-14,593428.25,174042666666.66663,293.2834199697548,2022
2022-11-15,603032.75,169431666666.66666,280.96594532662886,2022
2022-11-16,602126.5,164656333333.3333,273.458041347347,2022
2022-11-17,615220.3333333334,176206333333.3333,286.4117516705397,2022
2022-11-18,590963.0,172998000000.0,292.7391393369805,2022
2022-11-19,561434.7499999999,156774500000.0,279.2390389087958,2022
2022-11-20,553626.0833333334,160441416666.66666,289.80104351417685,2022
2022-11-21,597328.2499999999,178365166666.66666,298.60494069494735,2022
2022-11-22,599374.8333333333,175997666666.66666,293.6353962142221,2022
2022-11-23,602631.6666666666,167479000000.0,277.91271063861564,2022
2022-11-24,539299.9166666666,135888833333.33331,251.97265776201522,2022
2022-11-25,532883.1666666666,142423833333.3333,267.27028032098343,2022
2022-11-26,533610.0833333333,131146000000.0,245.7712177790244,2022
2022-11-27,537413.3333333333,136422499999.99998,253.85023321589838,2022
2022-11-28,618225.5,141217333333.3333,228.42366310243318,2022
2022-11-29,619978.3333333333,164129083333.3333,264.7335793992801,2022
2022-11-30,613835.4166666666,176048666666.66666,286.8010901402045,2022
2022-12-01,651979.5,184083750000.0,282.34591731795246,2022
2022-12-02,640380.1666666666,188460166666.66666,294.29419659832274,2022
2022-12-03,585278.4166666666,187669249999.99997,320.6495313270422,2022
2022-12-04,581665.0,162020416666.66666,278.5459270656936,2022
2022-12-05,633680.1666666666,157774250000.0,248.98088704580468,2022
2022-12-06,635200.0,172904333333.3333,272.2045549958018,2022
2022-12-07,626476.3333333333,175376500000.0,279.9411416978242,2022
2022-12-08,641515.9166666666,184911833333.3333,288.2420038681815,2022
2022-12-09,617158.5833333333,166867416666.66666,270.38012785206615,2022
2022-12-10,589571.25,156554250000.0,265.5391523925225,2022
2022-12-11,595919.9166666666,145939750000.0,244.89825884042867,2022
2022-12-12,654303.4166666666,180152750000.0,275.3351815244737,2022
2022-12-13,675440.3333333333,188828500000.0,279.5635538495629,2022
2022-12-14,671349.4166666665,191690416666.66666,285.53002640329004,2022
2022-12-15,665784.4166666666,198273999999.99997,297.80510783458055,2022
2022-12-16,647662.4166666666,182867999999.99997,282.3507977213952,2022
2022-12-17,618498.8333333333,176352083333.3333,285.12920935178266,2022
2022-12-18,596127.4166666666,163602666666.66666,274.4424465183548,2022
2022-12-19,664754.0,189993083333.3333,285.8096127790631,2022
2022-12-20,634077.1666666667,182287333333.3333,287.48446232753474,2022
2022-12-21,656838.5,189713166666.66666,288.8277204619806,2022
2022-12-22,637193.75,186616416666.66666,292.87232755604816,2022
2022-12-23,585840.1666666666,162847500000.0,277.9725755688198,2022
2022-12-24,549287.4166666666,148341750000.0,270.06216690745845,2022
2022-12-25,536978.0,147522333333.3333,274.7269596395631,2022
2022-12-26,557238.0,160663833333.3333,288.32174642313214,2022
2022-12-27,624043.0833333333,171965583333.3333,275.5668445434523,2022
2022-12-28,598316.9999999999,132219916666.66667,220.98639461467198,2022
2022-12-29,623451.9166666666,170504416666.66666,273.4844694652341,2022
2022-12-30,607027.0833333333,147843416666.66666,243.553246182728,2022
2022-12-31,589153.1666666666,148298000000.0,251.71382993499995,2022
2023-01-01,545183.5,112037833333.33333,205.5048132112093,2023
2023-01-02,604794.0833333333,166069750000.0,274.58891311354046,2023
2023-01-03,654978.75,175223500000.0,267.5254731546634,2023
2023-01-04,637332.75,179427000000.0,281.5279773399374,2023
2023-01-05,630480.75,182665250000.0,289.7237544524555,2023
2023-01-06,611776.5833333333,163902916666.66666,267.91302761806156,2023
2023-01-07,569141.5,157758083333.3333,277.1860483435724,2023
2023-01-08,551602.3333333333,138983750000.0,251.96367310508117,2023
2023-01-09,626732.3333333333,172510250000.0,275.25347077992365,2023
2023-01-10,642427.6666666666,151472500000.0,235.78140833494615,2023
2023-01-11,648420.6666666666,173677333333.3333,267.84669622909405,2023
2023-01-12,607786.4166666666,163604833333.3333,269.1814572471113,2023
2023-01-13,612233.1666666666,169170416666.66666,276.31697509581727,2023
2023-01-14,592287.1666666666,161962583333.3333,273.4527986565075,2023
2023-01-15,584702.6666666666,147538833333.3333,252.33138438454188,2023
2023-01-16,623599.25,147112750000.0,235.90911951866522,2023
2023-01-17,626388.75,142898166666.66666,228.13016144792934,2023
2023-01-18,635107.9166666666,168603166666.66666,265.4716816499033,2023
2023-01-19,632133.75,164150333333.3333,259.67658479448903,2023
2023-01-20,622569.9166666666,160133166666.66666,257.21314567212596,2023
2023-01-21,585752.0,151370416666.66666,258.42065697883515,2023
2023-01-22,570828.3333333333,130549750000.0,228.70229520258576,2023
2023-01-23,628620.1666666666,148912833333.3333,236.8884124780173,2023
2023-01-24,611975.0,160099500000.0,261.61117692716203,2023
2023-01-25,604359.6666666666,152248916666.66666,251.91773221133772,2023
2023-01-26,596156.8333333333,146266583333.3333,245.34916846545693,2023
2023-01-27,604681.4166666666,149020333333.3333,246.44437422075012,2023
2023-01-28,559218.1666666666,135605749999.99998,242.49167513334837,2023
2023-01-29,578985.3333333333,137885750000.0,238.15067854338284,2023
2023-01-30,615848.2499999999,170359749999.99997,276.6261818556763,2023
2023-01-31,606444.1666666666,165469250000.0,272.8515815553232,2023
2023-02-01,612922.25,149711500000.0,244.25854992211492,2023
2023-02-02,609070.25,167270666666.66666,274.63279755769827,2023
2023-02-03,608944.5,175944666666.66666,288.9338300397929,2023
2023-02-04,559956.1666666666,143000916666.66666,255.37876923104398,2023
2023-02-05,563852.1666666666,117696333333.33333,208.73615513286137,2023
2023-02-06,609649.0833333333,137774000000.0,225.98902182662735,2023
2023-02-07,600401.4166666666,149374416666.66666,248.7909130794023,2023
2023-02-08,594292.6666666666,146282500000.0,246.14555791254367,2023
2023-02-09,594700.5,140669666666.66666,236.53867226724486,2023
2023-02-10,584928.0,137182833333.33333,234.52943496179586,2023
2023-02-11,556546.9166666666,125250416666.66666,225.04916102460965,2023
2023-02-12,529547.25,123914999999.99998,234.00178171069717,2023
2023-02-13,586529.4166666666,129418249999.99998,220.65091080256985,2023
2023-02-14,615733.0,135080916666.66666,219.38229178339745,2023
2023-02-15,625210.6666666666,141555166666.66666,226.4119507451355,2023
2023-02-16,620388.3333333333,158408000000.0,255.33684547044462,2023
2023-02-17,596621.6666666666,145941500000.0,244.6131412145609,2023
2023-02-18,552887.8333333333,134284999999.99998,242.87928202435273,2023
